Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-09-10 00:00:00-04:00,72.9800033569336,72.9800033569336,71.37999725341797,71.44000244140625,66.81964111328125,4099900,0.0,0.0
2021-09-13 00:00:00-04:00,72.0,72.25,70.83999633789062,71.88999938964844,67.24052429199219,3180200,0.0,0.0
2021-09-14 00:00:00-04:00,71.77999877929688,72.19000244140625,69.12999725341797,69.7300033569336,65.22024536132812,5572700,0.0,0.0
2021-09-15 00:00:00-04:00,69.91999816894531,71.38999938964844,69.43000030517578,71.1500015258789,66.54837799072266,4248900,0.0,0.0
2021-09-16 00:00:00-04:00,71.37000274658203,71.95999908447266,70.37000274658203,70.77999877929688,66.20230865478516,3054600,0.0,0.0
2021-09-17 00:00:00-04:00,70.27999877929688,70.93000030517578,69.81999969482422,70.43000030517578,65.87496185302734,10256800,0.0,0.0
2021-09-20 00:00:00-04:00,68.63999938964844,68.97000122070312,67.30999755859375,68.80000305175781,64.35037994384766,5848600,0.0,0.0
2021-09-21 00:00:00-04:00,69.2300033569336,69.41999816894531,68.12999725341797,68.44000244140625,64.01365661621094,4243100,0.0,0.0
2021-09-22 00:00:00-04:00,69.45999908447266,71.11000061035156,69.08000183105469,70.4000015258789,65.84687805175781,4957000,0.0,0.0
2021-09-23 00:00:00-04:00,71.20999908447266,74.41999816894531,71.04000091552734,74.30000305175781,69.4946517944336,5860900,0.0,0.0
2021-09-24 00:00:00-04:00,74.02999877929688,75.94000244140625,73.94000244140625,75.58999633789062,70.70122528076172,6437400,0.0,0.0
2021-09-27 00:00:00-04:00,76.0,77.68000030517578,75.94000244140625,77.37999725341797,72.37547302246094,6584100,0.0,0.0
2021-09-28 00:00:00-04:00,77.5,77.97000122070312,75.44000244140625,76.18000030517578,71.25308227539062,8754700,0.0,0.0
2021-09-29 00:00:00-04:00,76.48999786376953,76.5,74.7300033569336,75.37999725341797,70.50479888916016,6075700,0.0,0.0
2021-09-30 00:00:00-04:00,75.97000122070312,75.97000122070312,72.7699966430664,72.83999633789062,68.12911224365234,7077400,0.0,0.0
2021-10-01 00:00:00-04:00,72.97000122070312,74.94000244140625,72.05000305175781,74.41999816894531,69.60690307617188,4814800,0.0,0.0
2021-10-04 00:00:00-04:00,74.16999816894531,75.12000274658203,72.91999816894531,73.2300033569336,68.49385833740234,5938700,0.0,0.0
2021-10-05 00:00:00-04:00,73.66000366210938,76.55999755859375,73.66000366210938,75.9000015258789,70.99118041992188,7569900,0.0,0.0
2021-10-06 00:00:00-04:00,75.0199966430664,76.11000061035156,73.97000122070312,75.70999908447266,70.81348419189453,5731600,0.0,0.0
2021-10-07 00:00:00-04:00,76.5,77.75,76.23999786376953,76.38999938964844,71.4494857788086,4560900,0.0,0.0
2021-10-08 00:00:00-04:00,76.33000183105469,77.86000061035156,76.19000244140625,77.33999633789062,72.33804321289062,3485100,0.0,0.0
2021-10-11 00:00:00-04:00,77.79000091552734,78.94000244140625,76.55000305175781,76.61000061035156,71.65525817871094,4229100,0.0,0.0
2021-10-12 00:00:00-04:00,77.08999633789062,77.91999816894531,76.3499984741211,77.2699966430664,72.27259063720703,6138200,0.0,0.0
2021-10-13 00:00:00-04:00,77.52999877929688,77.72000122070312,74.91999816894531,76.2699966430664,71.3372573852539,6066000,0.0,0.0
2021-10-14 00:00:00-04:00,77.22000122070312,78.37999725341797,76.63999938964844,78.11000061035156,73.05824279785156,4799500,0.0,0.0
2021-10-15 00:00:00-04:00,79.41999816894531,81.0,78.36000061035156,80.9000015258789,75.66781616210938,9004400,0.0,0.0
2021-10-18 00:00:00-04:00,80.75,81.23999786376953,79.70999908447266,80.55000305175781,75.34044647216797,6323200,0.0,0.0
2021-10-19 00:00:00-04:00,80.58999633789062,81.62999725341797,80.2300033569336,81.54000091552734,76.26641845703125,5346500,0.0,0.0
2021-10-20 00:00:00-04:00,81.13999938964844,81.80999755859375,80.58000183105469,81.58999633789062,76.31318664550781,6157200,0.0,0.0
2021-10-21 00:00:00-04:00,81.5,82.56999969482422,80.73999786376953,82.23999786376953,76.921142578125,5938000,0.0,0.0
2021-10-22 00:00:00-04:00,82.37000274658203,83.73999786376953,82.26000213623047,83.55000305175781,78.14642333984375,5740200,0.0,0.0
2021-10-25 00:00:00-04:00,83.69000244140625,84.01000213623047,82.8499984741211,82.88999938964844,77.52910614013672,4213500,0.0,0.0
2021-10-26 00:00:00-04:00,83.48999786376953,84.48999786376953,83.0199966430664,83.05999755859375,77.68811798095703,6362400,0.0,0.0
2021-10-27 00:00:00-04:00,82.66999816894531,83.7300033569336,81.08999633789062,81.1500015258789,75.90165710449219,6539200,0.0,0.0
2021-10-28 00:00:00-04:00,81.51000213623047,82.4000015258789,81.33999633789062,81.98999786376953,76.68730926513672,3579600,0.0,0.0
2021-10-29 00:00:00-04:00,82.0,82.70999908447266,81.73999786376953,82.02999877929688,76.72471618652344,4421600,0.0,0.0
2021-11-01 00:00:00-04:00,82.55000305175781,82.77999877929688,81.41000366210938,81.87000274658203,76.57508850097656,4095700,0.0,0.0
2021-11-02 00:00:00-04:00,81.87999725341797,82.5199966430664,81.37999725341797,81.7699966430664,76.4815444946289,3682600,0.0,0.0
2021-11-03 00:00:00-04:00,81.70999908447266,83.8499984741211,81.51000213623047,83.33000183105469,77.94065856933594,7051500,0.0,0.0
2021-11-04 00:00:00-04:00,82.94999694824219,83.12999725341797,80.30999755859375,81.44999694824219,76.18222045898438,5782900,0.0,0.0
2021-11-05 00:00:00-04:00,82.0999984741211,82.95999908447266,80.81999969482422,81.1500015258789,75.90165710449219,4107600,0.0,0.0
2021-11-08 00:00:00-05:00,81.72000122070312,82.66000366210938,81.37999725341797,81.68000030517578,76.3973617553711,3420000,0.0,0.0
2021-11-09 00:00:00-05:00,80.9000015258789,81.36000061035156,79.93000030517578,80.77999877929688,75.55557250976562,4193800,0.0,0.0
2021-11-10 00:00:00-05:00,80.33000183105469,81.06999969482422,79.81999969482422,80.75,75.6961898803711,4739000,0.18,0.0
2021-11-11 00:00:00-05:00,81.20999908447266,82.08000183105469,80.56999969482422,81.4000015258789,76.30550384521484,2794800,0.0,0.0
2021-11-12 00:00:00-05:00,81.33999633789062,82.31999969482422,80.61000061035156,82.11000061035156,76.97106170654297,4681400,0.0,0.0
