Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-11-23 00:00:00-05:00,199.0330352783203,199.5970916748047,196.92184448242188,198.57373046875,180.3961181640625,1765447,0.0,0.0
2021-11-24 00:00:00-05:00,197.4214324951172,198.94439697265625,196.26107788085938,196.26913452148438,178.30245971679688,2042686,0.0,0.0
2021-11-26 00:00:00-05:00,191.22482299804688,192.91700744628906,189.77438354492188,191.9016876220703,174.33480834960938,2203768,0.0,0.0
2021-11-29 00:00:00-05:00,193.39242553710938,194.67364501953125,191.03948974609375,193.8517303466797,176.10638427734375,2103867,0.0,0.0
2021-11-30 00:00:00-05:00,191.94198608398438,192.5946807861328,185.2618865966797,185.63255310058594,168.63955688476562,4177206,0.0,0.0
2021-12-01 00:00:00-05:00,189.36341857910156,191.93392944335938,183.40853881835938,183.5455322265625,166.7436065673828,2900589,0.0,0.0
2021-12-02 00:00:00-05:00,183.5535888671875,191.1603546142578,183.23931884765625,189.60516357421875,172.24853515625,2659587,0.0,0.0
2021-12-03 00:00:00-05:00,190.6768798828125,194.48831176757812,190.4754180908203,194.06930541992188,176.30404663085938,3025930,0.0,0.0
2021-12-06 00:00:00-05:00,195.80982971191406,199.0169219970703,195.18130493164062,197.46173095703125,179.38587951660156,2270410,0.0,0.0
2021-12-07 00:00:00-05:00,199.13778686523438,200.63658142089844,198.38839721679688,199.08139038085938,180.8572998046875,2103247,0.0,0.0
2021-12-08 00:00:00-05:00,199.47622680664062,199.47622680664062,196.4383544921875,197.21998596191406,179.1663055419922,1607716,0.0,0.0
2021-12-09 00:00:00-05:00,196.21273803710938,199.33119201660156,195.89041137695312,197.6228790283203,179.5323028564453,1587239,0.0,0.0
2021-12-10 00:00:00-05:00,198.05801391601562,200.08058166503906,197.01853942871094,198.45286560058594,180.83935546875,1582647,0.604351,0.0
2021-12-13 00:00:00-05:00,197.19581604003906,197.80821228027344,193.79531860351562,194.11764526367188,176.88885498046875,2098283,0.0,0.0
2021-12-14 00:00:00-05:00,193.39242553710938,197.32473754882812,192.876708984375,193.42465209960938,176.25743103027344,2094560,0.0,0.0
2021-12-15 00:00:00-05:00,193.42465209960938,195.19741821289062,192.5946807861328,194.0209503173828,176.80076599121094,2109452,0.0,0.0
2021-12-16 00:00:00-05:00,195.4633331298828,197.21998596191406,192.1192626953125,192.19984436035156,175.1412811279297,5542182,0.0,0.0
2021-12-17 00:00:00-05:00,204.46414184570312,209.91136169433594,199.88719177246094,201.7082977294922,183.80581665039062,12555569,0.0,0.0
2021-12-20 00:00:00-05:00,201.6921844482422,203.77114868164062,197.78404235839844,197.8646240234375,180.30328369140625,3424043,0.0,0.0
2021-12-21 00:00:00-05:00,200.06446838378906,203.67445373535156,199.6938018798828,203.02175903320312,185.00271606445312,3137372,0.0,0.0
2021-12-22 00:00:00-05:00,203.3440704345703,203.65834045410156,200.88638305664062,201.418212890625,183.54150390625,2884456,0.0,0.0
2021-12-23 00:00:00-05:00,202.1514892578125,206.4705810546875,201.97421264648438,204.5286102294922,186.37583923339844,2605231,0.0,0.0
2021-12-27 00:00:00-05:00,205.4713897705078,207.25221252441406,204.9556884765625,206.48670959472656,188.16012573242188,1834943,0.0,0.0
2021-12-28 00:00:00-05:00,206.30137634277344,208.18695068359375,205.86624145507812,206.63980102539062,188.29966735839844,1665918,0.0,0.0
2021-12-29 00:00:00-05:00,206.6720428466797,208.3078155517578,206.47865295410156,207.48590087890625,189.07064819335938,1821043,0.0,0.0
2021-12-30 00:00:00-05:00,207.80821228027344,209.67767333984375,207.49395751953125,208.3480987548828,189.85633850097656,2215557,0.0,0.0
2021-12-31 00:00:00-05:00,207.5503692626953,209.7018585205078,207.03465270996094,208.41256713867188,189.91510009765625,1578924,0.0,0.0
2022-01-03 00:00:00-05:00,209.34730529785156,210.87026977539062,207.05882263183594,208.3400421142578,189.8489532470703,2174728,0.0,0.0
2022-01-04 00:00:00-05:00,209.22642517089844,214.294921875,208.95245361328125,213.46495056152344,194.51904296875,3209971,0.0,0.0
2022-01-05 00:00:00-05:00,213.5374755859375,214.9798583984375,211.0072479248047,211.22482299804688,192.4777069091797,3025062,0.0,0.0
2022-01-06 00:00:00-05:00,211.11199951171875,213.5455322265625,209.61322021484375,212.07896423339844,193.25607299804688,2305530,0.0,0.0
2022-01-07 00:00:00-05:00,211.6760711669922,214.83480834960938,211.1522979736328,212.72361755371094,193.84352111816406,2042686,0.0,0.0
2022-01-10 00:00:00-05:00,211.61965942382812,211.61965942382812,203.47300720214844,206.7284393310547,188.3804473876953,5651266,0.0,0.0
2022-01-11 00:00:00-05:00,206.7284393310547,207.4053192138672,203.17486572265625,205.91458129882812,187.63880920410156,2504710,0.0,0.0
2022-01-12 00:00:00-05:00,206.34971618652344,208.71072387695312,205.3021697998047,206.4544677734375,188.1307373046875,1754154,0.0,0.0
2022-01-13 00:00:00-05:00,207.26026916503906,209.5970916748047,206.52699279785156,207.6309356689453,189.2028045654297,2058199,0.0,0.0
2022-01-14 00:00:00-05:00,205.14907836914062,206.81707763671875,204.07736206054688,206.4625244140625,188.13812255859375,1729458,0.0,0.0
2022-01-18 00:00:00-05:00,203.5938720703125,204.86705017089844,201.6519012451172,204.13375854492188,186.01605224609375,2381107,0.0,0.0
2022-01-19 00:00:00-05:00,204.13375854492188,206.1321563720703,203.20709228515625,203.21514892578125,185.178955078125,1616775,0.0,0.0
2022-01-20 00:00:00-05:00,204.44802856445312,206.28524780273438,201.96615600585938,202.04673767089844,184.11424255371094,2074456,0.0,0.0
2022-01-21 00:00:00-05:00,201.1522979736328,201.4423828125,196.56729125976562,197.34890747070312,179.83334350585938,3801928,0.0,0.0
2022-01-24 00:00:00-05:00,193.03787231445312,198.18695068359375,190.85415649414062,198.00161743164062,180.42811584472656,3786912,0.0,0.0
2022-01-25 00:00:00-05:00,194.79452514648438,198.8235321044922,192.5946807861328,196.64785766601562,179.1945343017578,2521960,0.0,0.0
2022-01-26 00:00:00-05:00,198.07412719726562,200.040283203125,194.37550354003906,195.9387664794922,178.54837036132812,2495403,0.0,0.0
2022-01-27 00:00:00-05:00,197.6228790283203,199.5487518310547,193.1345672607422,194.94761657714844,177.6452178955078,2315334,0.0,0.0
2022-01-28 00:00:00-05:00,194.31103515625,197.34890747070312,192.69137573242188,197.24415588378906,179.7379150390625,2838912,0.0,0.0
2022-01-31 00:00:00-05:00,196.63980102539062,198.35617065429688,194.19822692871094,198.1144256591797,180.53097534179688,4214312,0.0,0.0
2022-02-01 00:00:00-05:00,205.3021697998047,206.6800994873047,202.49798583984375,203.06204223632812,185.03944396972656,5707111,0.0,0.0
2022-02-02 00:00:00-05:00,204.22239685058594,204.270751953125,200.52377319335938,202.91700744628906,184.90725708007812,2167903,0.0,0.0
2022-02-03 00:00:00-05:00,201.35374450683594,202.5624542236328,199.08139038085938,199.2908935546875,181.60296630859375,2237895,0.0,0.0
2022-02-04 00:00:00-05:00,198.42062377929688,199.08944702148438,195.0362548828125,196.7042694091797,179.24595642089844,2658222,0.0,0.0
2022-02-07 00:00:00-05:00,197.34085083007812,197.8565673828125,195.50363159179688,196.3980712890625,178.96694946289062,2013647,0.0,0.0
2022-02-08 00:00:00-05:00,197.21192932128906,198.48509216308594,195.80982971191406,196.50282287597656,179.06236267089844,2461027,0.0,0.0
2022-02-09 00:00:00-05:00,198.05801391601562,200.32232666015625,196.30137634277344,196.80902099609375,179.3413848876953,2145937,0.0,0.0
2022-02-10 00:00:00-05:00,195.3102264404297,196.4705810546875,193.02175903320312,193.72280883789062,176.5290985107422,3243974,0.0,0.0
2022-02-11 00:00:00-05:00,193.43270874023438,193.79531860351562,186.32554626464844,187.115234375,170.5079803466797,5809121,0.0,0.0
2022-02-14 00:00:00-05:00,186.4061279296875,187.123291015625,182.892822265625,184.09347534179688,167.75439453125,3115282,0.0,0.0
2022-02-15 00:00:00-05:00,186.7203826904297,188.69459533691406,185.34246826171875,185.65672302246094,169.1789093017578,3247697,0.0,0.0
2022-02-16 00:00:00-05:00,184.5286102294922,185.64866638183594,180.83802795410156,184.5366668701172,168.15823364257812,3032508,0.0,0.0
2022-02-17 00:00:00-05:00,183.2635040283203,183.6099853515625,180.58016967773438,180.79774475097656,164.75119018554688,1757132,0.0,0.0
2022-02-18 00:00:00-05:00,180.20144653320312,181.36180114746094,177.92909240722656,179.07333374023438,163.17979431152344,2058199,0.0,0.0
2022-02-22 00:00:00-05:00,177.3972625732422,178.60595703125,174.319091796875,175.49557495117188,159.91961669921875,3129057,0.0,0.0
2022-02-23 00:00:00-05:00,176.21273803710938,177.30862426757812,173.04592895507812,173.1184539794922,157.75343322753906,2796345,0.0,0.0
2022-02-24 00:00:00-05:00,167.6067657470703,174.5124969482422,166.24496459960938,173.9887237548828,158.54649353027344,3725978,0.0,0.0
2022-02-25 00:00:00-05:00,174.48831176757812,179.40370178222656,174.18211364746094,177.8565673828125,162.07106018066406,2437200,0.0,0.0
2022-02-28 00:00:00-05:00,175.0040283203125,179.40370178222656,173.8195037841797,179.10556030273438,163.20919799804688,3074826,0.0,0.0
2022-03-01 00:00:00-05:00,178.1144256591797,178.8477020263672,171.34568786621094,173.17486572265625,157.80487060546875,2583514,0.0,0.0
2022-03-02 00:00:00-05:00,174.40773010253906,179.35536193847656,172.68331909179688,176.6720428466797,160.99163818359375,2817815,0.0,0.0
2022-03-03 00:00:00-05:00,179.39564514160156,181.26510620117188,177.4375457763672,178.3319854736328,162.5042724609375,3062416,0.0,0.0
2022-03-04 00:00:00-05:00,175.66477966308594,176.4705810546875,171.07171630859375,172.876708984375,158.06886291503906,3049509,0.604351,0.0
2022-03-07 00:00:00-05:00,170.82997131347656,171.93392944335938,161.6760711669922,162.03868103027344,148.15916442871094,4307635,0.0,0.0
2022-03-08 00:00:00-05:00,163.23931884765625,168.71072387695312,160.37872314453125,164.37550354003906,150.2958221435547,3633896,0.0,0.0
2022-03-09 00:00:00-05:00,168.41256713867188,175.9951629638672,168.41256713867188,174.63336181640625,159.67501831054688,3961768,0.0,0.0
2022-03-10 00:00:00-05:00,171.474609375,177.05076599121094,171.11199951171875,176.6962127685547,161.56121826171875,3146307,0.0,0.0
2022-03-11 00:00:00-05:00,177.27638244628906,177.6067657470703,171.418212890625,171.78082275390625,157.0668487548828,2911758,0.0,0.0
2022-03-14 00:00:00-04:00,171.24093627929688,173.18292236328125,168.25946044921875,170.12892150878906,155.55641174316406,2706249,0.0,0.0
2022-03-15 00:00:00-04:00,173.07815551757812,175.32635498046875,170.77357482910156,174.23851013183594,159.31398010253906,2306274,0.0,0.0
2022-03-16 00:00:00-04:00,176.4061279296875,182.1273193359375,176.26913452148438,182.05479431152344,166.46078491210938,3832208,0.0,0.0
2022-03-17 00:00:00-04:00,178.67042541503906,184.86705017089844,177.5906524658203,183.70669555664062,167.97120666503906,7075437,0.0,0.0
2022-03-18 00:00:00-04:00,177.27638244628906,177.4294891357422,171.57937622070312,176.3980712890625,161.28857421875,11502084,0.0,0.0
2022-03-21 00:00:00-04:00,175.4391632080078,179.85494995117188,175.2377166748047,179.0169219970703,163.68313598632812,4262090,0.0,0.0
2022-03-22 00:00:00-04:00,179.7663116455078,184.286865234375,179.2828369140625,182.5705108642578,166.9322967529297,3260976,0.0,0.0
2022-03-23 00:00:00-04:00,181.09588623046875,182.1676025390625,178.1305389404297,178.46092224121094,163.17477416992188,2151398,0.0,0.0
2022-03-24 00:00:00-04:00,179.43594360351562,181.6680145263672,177.76792907714844,181.402099609375,165.864013671875,2490191,0.0,0.0
2022-03-25 00:00:00-04:00,182.1031494140625,182.95729064941406,180.4673614501953,182.5624542236328,166.92494201660156,1803049,0.0,0.0
2022-03-28 00:00:00-04:00,182.78807067871094,185.4633331298828,181.80499267578125,185.37469482421875,169.49632263183594,2144572,0.0,0.0
2022-03-29 00:00:00-04:00,190.77357482910156,194.65753173828125,190.20950317382812,192.24012756347656,175.77369689941406,5033248,0.0,0.0
2022-03-30 00:00:00-04:00,191.1764678955078,191.93392944335938,188.67848205566406,189.5648651123047,173.3275604248047,2620123,0.0,0.0
2022-03-31 00:00:00-04:00,188.00967407226562,190.0322265625,186.36582946777344,186.4544677734375,170.48358154296875,2207243,0.0,0.0
2022-04-01 00:00:00-04:00,186.4544677734375,186.6881561279297,178.0821990966797,178.2836456298828,163.01260375976562,4263704,0.0,0.0
2022-04-04 00:00:00-04:00,175.9790496826172,177.96937561035156,174.64947509765625,175.65672302246094,160.61073303222656,4318432,0.0,0.0
2022-04-05 00:00:00-04:00,173.51329040527344,176.34165954589844,169.7582550048828,170.04835510253906,155.48275756835938,3877008,0.0,0.0
2022-04-06 00:00:00-04:00,168.8154754638672,168.8154754638672,164.0209503173828,164.38356018066406,150.30319213867188,4334565,0.0,0.0
2022-04-07 00:00:00-04:00,164.15794372558594,165.22158813476562,160.52377319335938,164.19822692871094,150.1337432861328,4000115,0.0,0.0
2022-04-08 00:00:00-04:00,162.844482421875,164.12570190429688,160.82997131347656,162.3851776123047,148.4759979248047,2880609,0.0,0.0
2022-04-11 00:00:00-04:00,160.84608459472656,167.32473754882812,160.84608459472656,164.48025512695312,150.3916015625,2582521,0.0,0.0
2022-04-12 00:00:00-04:00,164.48831176757812,166.93795776367188,163.03787231445312,164.6897735595703,150.58314514160156,2521464,0.0,0.0
2022-04-13 00:00:00-04:00,164.7058868408203,167.24415588378906,163.65028381347656,166.24496459960938,152.005126953125,1694586,0.0,0.0
2022-04-14 00:00:00-04:00,166.8412628173828,168.00967407226562,165.14907836914062,165.78565979003906,151.5851593017578,2385574,0.0,0.0
2022-04-18 00:00:00-04:00,165.60838317871094,166.78485107421875,162.74778747558594,163.78726196289062,149.75796508789062,1874034,0.0,0.0
2022-04-19 00:00:00-04:00,164.82675170898438,169.2908935546875,164.60113525390625,168.25946044921875,153.84710693359375,2185897,0.0,0.0
2022-04-20 00:00:00-04:00,169.65350341796875,172.49798583984375,168.47703552246094,168.565673828125,154.1270751953125,2264701,0.0,0.0
2022-04-21 00:00:00-04:00,169.20225524902344,169.82272338867188,165.59226989746094,166.6881561279297,152.41038513183594,2605480,0.0,0.0
2022-04-22 00:00:00-04:00,165.68896484375,167.53424072265625,164.5930633544922,165.35858154296875,151.19468688964844,2624467,0.0,0.0
2022-04-25 00:00:00-04:00,164.42385864257812,165.83399963378906,159.3070068359375,165.51168823242188,151.33470153808594,2683787,0.0,0.0
2022-04-26 00:00:00-04:00,164.7622833251953,165.4230499267578,159.7340850830078,161.1603546142578,147.35604858398438,2392028,0.0,0.0
2022-04-27 00:00:00-04:00,159.7260284423828,162.4174041748047,158.05801391601562,160.56405639648438,146.81085205078125,2002602,0.0,0.0
2022-04-28 00:00:00-04:00,162.6269073486328,166.8573760986328,161.63577270507812,166.6800994873047,152.4029998779297,2806397,0.0,0.0
2022-04-29 00:00:00-04:00,165.4633331298828,168.3078155517578,159.5487518310547,160.14505004882812,146.427734375,2902203,0.0,0.0
2022-05-02 00:00:00-04:00,160.3061981201172,161.54713439941406,155.37469482421875,158.75100708007812,145.15309143066406,2761970,0.0,0.0
2022-05-03 00:00:00-04:00,158.95245361328125,161.64382934570312,157.6148223876953,160.7091064453125,146.94346618652344,2429630,0.0,0.0
2022-05-04 00:00:00-04:00,161.64382934570312,169.24253845214844,160.4593048095703,168.8074188232422,154.34811401367188,3045910,0.0,0.0
2022-05-05 00:00:00-04:00,166.80096435546875,169.66156005859375,165.13294982910156,166.99435424804688,152.6903533935547,3284307,0.0,0.0
2022-05-06 00:00:00-04:00,166.33360290527344,171.1845245361328,163.77920532226562,169.38758850097656,154.87860107421875,2925782,0.0,0.0
2022-05-09 00:00:00-04:00,167.05882263183594,171.29734802246094,165.7373046875,167.8243408203125,153.4492645263672,2879865,0.0,0.0
2022-05-10 00:00:00-04:00,169.44400024414062,170.4673614501953,163.49717712402344,167.65512084960938,153.29452514648438,2827743,0.0,0.0
2022-05-11 00:00:00-04:00,167.3730926513672,170.9669647216797,166.34165954589844,166.96212768554688,152.66087341308594,3484604,0.0,0.0
2022-05-12 00:00:00-04:00,165.4472198486328,167.8807373046875,163.02175903320312,167.76792907714844,153.39764404296875,2910766,0.0,0.0
2022-05-13 00:00:00-04:00,168.1627655029297,173.2957305908203,168.1063690185547,170.2578582763672,155.67428588867188,2577681,0.0,0.0
2022-05-16 00:00:00-04:00,169.5970916748047,170.78163146972656,167.8887939453125,168.9927520751953,154.51759338378906,1615286,0.0,0.0
2022-05-17 00:00:00-04:00,172.8203125,179.3070068359375,172.3851776123047,178.48509216308594,163.19680786132812,3633028,0.0,0.0
2022-05-18 00:00:00-04:00,175.0362548828125,176.10797119140625,163.2635040283203,164.0370635986328,149.9863739013672,4617885,0.0,0.0
2022-05-19 00:00:00-04:00,162.03868103027344,163.71475219726562,157.5664825439453,160.39483642578125,146.6560821533203,3224987,0.0,0.0
2022-05-20 00:00:00-04:00,162.73973083496094,162.73973083496094,157.47784423828125,161.8855743408203,148.0191650390625,2797090,0.0,0.0
2022-05-23 00:00:00-04:00,162.92506408691406,166.77679443359375,161.6760711669922,164.93955993652344,150.81155395507812,2104984,0.0,0.0
2022-05-24 00:00:00-04:00,163.2957305908203,165.9951629638672,158.96856689453125,165.39080810546875,151.2241668701172,2394758,0.0,0.0
2022-05-25 00:00:00-04:00,163.36019897460938,165.55197143554688,160.20950317382812,164.63336181640625,150.53158569335938,2726849,0.0,0.0
2022-05-26 00:00:00-04:00,167.01046752929688,172.1192626953125,166.64785766601562,171.06365966796875,156.4110870361328,2189372,0.0,0.0
2022-05-27 00:00:00-04:00,171.54713439941406,177.35696411132812,171.54713439941406,177.01046752929688,161.84854125976562,2663931,0.0,0.0
2022-05-31 00:00:00-04:00,175.4875030517578,182.03868103027344,173.38436889648438,180.9669647216797,165.46612548828125,3802176,0.0,0.0
2022-06-01 00:00:00-04:00,181.30540466308594,182.3771209716797,174.2626953125,176.20468139648438,161.1117706298828,2466239,0.0,0.0
2022-06-02 00:00:00-04:00,176.1402130126953,180.82997131347656,175.86624145507812,178.50120544433594,163.21156311035156,2037846,0.0,0.0
2022-06-03 00:00:00-04:00,177.18775939941406,178.2997589111328,175.4552764892578,176.22885131835938,161.13385009765625,1712084,0.0,0.0
2022-06-06 00:00:00-04:00,178.0821990966797,181.42626953125,177.23609924316406,179.5729217529297,164.1914825439453,1939559,0.0,0.0
2022-06-07 00:00:00-04:00,176.4141845703125,178.8638153076172,174.5286102294922,178.38034057617188,163.10107421875,1383839,0.0,0.0
2022-06-08 00:00:00-04:00,175.56808471679688,177.70346069335938,173.8356170654297,174.9959716796875,160.006591796875,1931368,0.0,0.0
2022-06-09 00:00:00-04:00,175.0201416015625,178.37228393554688,173.5697021484375,174.85897827148438,159.88136291503906,2291507,0.0,0.0
2022-06-10 00:00:00-04:00,172.5543975830078,173.3440704345703,166.50282287597656,166.61563110351562,152.34405517578125,2808755,0.0,0.0
2022-06-13 00:00:00-04:00,162.3690643310547,165.2296600341797,159.88719177246094,161.95004272460938,148.07810974121094,2460903,0.0,0.0
2022-06-14 00:00:00-04:00,177.5987091064453,187.1796875,176.93795776367188,185.2941131591797,169.42262268066406,16143797,0.0,0.0
2022-06-15 00:00:00-04:00,185.9387664794922,192.75584411621094,184.81063842773438,187.5745391845703,171.5077362060547,6249428,0.0,0.0
2022-06-16 00:00:00-04:00,182.4012908935547,183.25543212890625,180.024169921875,181.55519104003906,166.0039520263672,3802052,0.0,0.0
2022-06-17 00:00:00-04:00,180.58016967773438,186.48670959472656,179.5809783935547,185.2538299560547,169.3857879638672,6561912,0.0,0.0
2022-06-21 00:00:00-04:00,188.67848205566406,190.57211303710938,184.41578674316406,185.75341796875,169.84262084960938,2906670,0.0,0.0
2022-06-22 00:00:00-04:00,183.03787231445312,186.74456787109375,183.02981567382812,184.5447235107422,168.7374267578125,2523698,0.0,0.0
2022-06-23 00:00:00-04:00,184.93150329589844,185.53585815429688,180.78968811035156,183.8275604248047,168.08168029785156,5342629,0.0,0.0
2022-06-24 00:00:00-04:00,190.9911346435547,200.4512481689453,190.4431915283203,196.0032196044922,180.1224365234375,10418443,0.926672,0.0
2022-06-27 00:00:00-04:00,198.9846954345703,199.78244018554688,193.5535888671875,193.77114868164062,178.07119750976562,3148169,0.0,0.0
2022-06-28 00:00:00-04:00,196.61563110351562,199.959716796875,193.0862274169922,193.46495056152344,177.78981018066406,3211460,0.0,0.0
2022-06-29 00:00:00-04:00,194.19822692871094,195.0040283203125,182.67526245117188,188.40451049804688,173.13937377929688,4637369,0.0,0.0
